Overall#,Team,Player,Seasons,GP,G,A,TP,PIM,Draft Year,link,playername,position,is_fwd,is_def,is_goalie
41,New York Rangers,Ryan Gropp (F),,,,,,,2015,https://www.eliteprospects.com/player/120198/ryan-gropp,Ryan Gropp ,F,1,0,0
42,New Jersey Devils,Mackenzie Blackwood (G),6,137,-,-,-,-,2015,https://www.eliteprospects.com/player/203280/mackenzie-blackwood,Mackenzie Blackwood ,G,0,0,1
43,Los Angeles Kings,Erik Cernak (D),5,248,16,47,63,215,2015,https://www.eliteprospects.com/player/166368/erik-cernak,Erik Cernak ,D,0,1,0
44,Tampa Bay Lightning,Matt Spencer (D),,,,,,,2015,https://www.eliteprospects.com/player/225188/matt-spencer,Matt Spencer ,D,0,1,0
45,Boston Bruins,Jakob Forsbacka Karlsson (F),2,29,3,6,9,2,2015,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,Jakob Forsbacka Karlsson ,F,1,0,0
46,Pittsburgh Penguins,Daniel Sprong (F),7,220,51,33,84,34,2015,https://www.eliteprospects.com/player/231299/daniel-sprong,Daniel Sprong ,F,1,0,0
47,Winnipeg Jets,Jansen Harkins (F),4,142,12,13,25,32,2015,https://www.eliteprospects.com/player/160158/jansen-harkins,Jansen Harkins ,F,1,0,0
48,Ottawa Senators,Filip Chlapík (F),4,57,5,6,11,18,2015,https://www.eliteprospects.com/player/157524/filip-chlapik,Filip Chlapík ,F,1,0,0
49,Dallas Stars,Roope Hintz (F),5,265,91,111,202,80,2015,https://www.eliteprospects.com/player/92117/roope-hintz,Roope Hintz ,F,1,0,0
50,Minnesota Wild,Jordan Greenway (F),6,281,37,77,114,209,2015,https://www.eliteprospects.com/player/183455/jordan-greenway,Jordan Greenway ,F,1,0,0
51,Buffalo Sabres,Brendan Guhle (D),5,65,4,10,14,24,2015,https://www.eliteprospects.com/player/63250/brendan-guhle,Brendan Guhle ,D,0,1,0
52,Boston Bruins,Jérémy Lauzon (D),5,162,5,14,19,184,2015,https://www.eliteprospects.com/player/213715/jeremy-lauzon,Jérémy Lauzon ,D,0,1,0
53,Calgary Flames,Rasmus Andersson (D),7,324,20,112,132,158,2015,https://www.eliteprospects.com/player/86137/rasmus-andersson,Rasmus Andersson ,D,0,1,0
54,Chicago Blackhawks,Graham Knott (F),,,,,,,2015,https://www.eliteprospects.com/player/225057/graham-knott,Graham Knott ,F,1,0,0
55,Nashville Predators,Yakov Trenin (F),4,165,25,20,45,83,2015,https://www.eliteprospects.com/player/277485/yakov-trenin,Yakov Trenin ,F,1,0,0
56,St. Louis Blues,Vince Dunn (D),6,365,43,110,153,189,2015,https://www.eliteprospects.com/player/161816/vince-dunn,Vince Dunn ,D,0,1,0
57,Washington Capitals,Jonas Siegenthaler (D),5,201,4,31,35,117,2015,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,Jonas Siegenthaler ,D,0,1,0
58,Columbus Blue Jackets,Kevin Stenlund (F),4,71,11,9,20,22,2015,https://www.eliteprospects.com/player/142262/kevin-stenlund,Kevin Stenlund ,F,1,0,0
59,Anaheim Ducks,Julius Nättinen (F),,,,,,,2015,https://www.eliteprospects.com/player/85961/julius-nattinen,Julius Nättinen ,F,1,0,0
60,Calgary Flames,Oliver Kylington (D),6,168,14,33,47,40,2015,https://www.eliteprospects.com/player/142238/oliver-kylington,Oliver Kylington ,D,0,1,0
61,Toronto Maple Leafs,Jeremy Bracco (F),,,,,,,2015,https://www.eliteprospects.com/player/197800/jeremy-bracco,Jeremy Bracco ,F,1,0,0
62,New York Rangers,Robin Kovács (F),,,,,,,2015,https://www.eliteprospects.com/player/85693/robin-kovacs,Robin Kovács ,F,1,0,0
63,Arizona Coyotes,Kyle Capobianco (D),6,62,3,7,10,42,2015,https://www.eliteprospects.com/player/225186/kyle-capobianco,Kyle Capobianco ,D,0,1,0
64,Tampa Bay Lightning,Denis Yan (F),,,,,,,2015,https://www.eliteprospects.com/player/183259/denis-yan,Denis Yan ,F,1,0,0
65,Toronto Maple Leafs,Andrew Nielsen (D),,,,,,,2015,https://www.eliteprospects.com/player/131262/andrew-nielsen,Andrew Nielsen ,D,0,1,0
66,Vancouver Canucks,Guillaume Brisebois (D),4,13,0,1,1,0,2015,https://www.eliteprospects.com/player/213397/guillaume-brisebois,Guillaume Brisebois ,D,0,1,0
67,New Jersey Devils,Blake Speers (F),2,5,0,0,0,2,2015,https://www.eliteprospects.com/player/186413/blake-speers,Blake Speers ,F,1,0,0
68,Toronto Maple Leafs,Martins Dzierkals (F),,,,,,,2015,https://www.eliteprospects.com/player/239362/martins-dzierkals,Martins Dzierkals ,F,1,0,0
69,Columbus Blue Jackets,Keegan Kolesar (F),4,148,13,28,41,125,2015,https://www.eliteprospects.com/player/197560/keegan-kolesar,Keegan Kolesar ,F,1,0,0
70,Philadelphia Flyers,Felix Sandström (G),2,13,-,-,-,-,2015,https://www.eliteprospects.com/player/146703/felix-sandstrom,Felix Sandström ,G,0,0,1
71,Colorado Avalanche,Jean-Christophe Beaudin (F),1,22,0,1,1,7,2015,https://www.eliteprospects.com/player/204169/jean-christophe-beaudin,Jean-Christophe Beaudin ,F,1,0,0
72,Tampa Bay Lightning,Anthony Cirelli (F),6,297,66,96,162,150,2015,https://www.eliteprospects.com/player/274875/anthony-cirelli,Anthony Cirelli ,F,1,0,0
73,Detroit Red Wings,Vili Saarijärvi (D),,,,,,,2015,https://www.eliteprospects.com/player/122954/vili-saarijarvi,Vili Saarijärvi ,D,0,1,0
74,Los Angeles Kings,Alexander Dergachyov (F),,,,,,,2015,https://www.eliteprospects.com/player/231966/alexander-dergachyov,Alexander Dergachyov ,F,1,0,0
75,Boston Bruins,Dan Vladar (G),5,38,-,-,-,-,2015,https://www.eliteprospects.com/player/215223/dan-vladar,Dan Vladar ,G,0,0,1
76,Arizona Coyotes,Adin Hill (G),7,83,-,-,-,-,2015,https://www.eliteprospects.com/player/62230/adin-hill,Adin Hill ,G,0,0,1
77,Florida Panthers,Samuel Montembeault (G),5,72,-,-,-,-,2015,https://www.eliteprospects.com/player/187526/samuel-montembeault,Samuel Montembeault ,G,0,0,1
78,Winnipeg Jets,Erik Foley (F),,,,,,,2015,https://www.eliteprospects.com/player/212561/erik-foley,Erik Foley ,F,1,0,0
79,New York Rangers,Sergei Zborovsky (D),,,,,,,2015,https://www.eliteprospects.com/player/277798/sergei-zborovsky,Sergei Zborovsky ,D,0,1,0
80,Anaheim Ducks,Brent Gates (F),,,,,,,2015,https://www.eliteprospects.com/player/208974/brent-gates,Brent Gates ,F,1,0,0
81,Arizona Coyotes,Brendan Warren (F),,,,,,,2015,https://www.eliteprospects.com/player/208973/brendan-warren,Brendan Warren ,F,1,0,0
82,New York Islanders,Mitchell Vande Sompel (D),,,,,,,2015,https://www.eliteprospects.com/player/204918/mitchell-vande-sompel,Mitchell Vande Sompel ,D,0,1,0
83,Arizona Coyotes,Jens Lööke (F),,,,,,,2015,https://www.eliteprospects.com/player/146691/jens-looke,Jens Lööke ,F,1,0,0
84,Anaheim Ducks,Deven Sideroff (F),,,,,,,2015,https://www.eliteprospects.com/player/202370/deven-sideroff,Deven Sideroff ,F,1,0,0
85,Nashville Predators,Tommy Novak (F),1,27,1,6,7,2,2015,https://www.eliteprospects.com/player/248374/tommy-novak,Tommy Novak ,F,1,0,0
86,San Jose Sharks,Mike Robinson (G),,,,,,,2015,https://www.eliteprospects.com/player/297557/mike-robinson,Mike Robinson ,G,0,0,1
87,Montréal Canadiens,Lukas Vejdemo (F),2,13,2,0,2,0,2015,https://www.eliteprospects.com/player/142243/lukas-vejdemo,Lukas Vejdemo ,F,1,0,0
88,Florida Panthers,Thomas Schemitsch (D),,,,,,,2015,https://www.eliteprospects.com/player/232612/thomas-schemitsch,Thomas Schemitsch ,D,0,1,0
89,New York Rangers,Aleksi Saarela (F),2,9,2,2,4,0,2015,https://www.eliteprospects.com/player/94117/aleksi-saarela,Aleksi Saarela ,F,1,0,0
90,Philadelphia Flyers,Matej Tomek (G),,,,,,,2015,https://www.eliteprospects.com/player/221902/matej-tomek,Matej Tomek ,G,0,0,1
91,Chicago Blackhawks,Dennis Gilbert (D),4,32,1,3,4,60,2015,https://www.eliteprospects.com/player/267396/dennis-gilbert,Dennis Gilbert ,D,0,1,0
92,Buffalo Sabres,Will Borgen (D),4,75,4,10,14,49,2015,https://www.eliteprospects.com/player/248330/will-borgen,Will Borgen ,D,0,1,0
93,Carolina Hurricanes,Callum Booth (G),,,,,,,2015,https://www.eliteprospects.com/player/231344/callum-booth,Callum Booth ,G,0,0,1
94,St. Louis Blues,Adam Musil (F),,,,,,,2015,https://www.eliteprospects.com/player/189422/adam-musil,Adam Musil ,F,1,0,0
95,Toronto Maple Leafs,Jesper Lindgren (D),,,,,,,2015,https://www.eliteprospects.com/player/187806/jesper-lindgren,Jesper Lindgren ,D,0,1,0
96,Carolina Hurricanes,Nicolas Roy (F),6,188,31,46,77,85,2015,https://www.eliteprospects.com/player/151361/nicolas-roy,Nicolas Roy ,F,1,0,0
97,New Jersey Devils,Colton White (D),5,52,0,5,5,20,2015,https://www.eliteprospects.com/player/204911/colton-white,Colton White ,D,0,1,0
98,Philadelphia Flyers,Samuel Dove-McFalls (F),,,,,,,2015,https://www.eliteprospects.com/player/135860/samuel-dove-mcfalls,Samuel Dove-McFalls ,F,1,0,0
99,Los Angeles Kings,Austin Wagner (F),3,171,22,18,40,70,2015,https://www.eliteprospects.com/player/161117/austin-wagner,Austin Wagner ,F,1,0,0
100,Nashville Predators,Anthony Richard (F),2,2,0,0,0,0,2015,https://www.eliteprospects.com/player/155661/anthony-richard,Anthony Richard ,F,1,0,0
101,Colorado Avalanche,Andrei Mironov (D),1,10,1,2,3,12,2015,https://www.eliteprospects.com/player/159421/andrei-mironov,Andrei Mironov ,D,0,1,0
102,Florida Panthers,Denis Malgin (F),5,211,30,34,64,46,2015,https://www.eliteprospects.com/player/117376/denis-malgin,Denis Malgin ,F,1,0,0
103,Dallas Stars,Chris Martenet (D),,,,,,,2015,https://www.eliteprospects.com/player/226615/chris-martenet,Chris Martenet ,D,0,1,0
104,Philadelphia Flyers,Mikhail Vorobyov (F),2,35,2,3,5,8,2015,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,Mikhail Vorobyov ,F,1,0,0
105,Boston Bruins,Jesse Gabrielle (F),,,,,,,2015,https://www.eliteprospects.com/player/199921/jesse-gabrielle,Jesse Gabrielle ,F,1,0,0
106,San Jose Sharks,Adam Helewka (F),,,,,,,2015,https://www.eliteprospects.com/player/119394/adam-helewka,Adam Helewka ,F,1,0,0
107,Ottawa Senators,Christian Wolanin (D),5,70,6,14,20,16,2015,https://www.eliteprospects.com/player/188788/christian-wolanin,Christian Wolanin ,D,0,1,0
108,Winnipeg Jets,Michael Spacek (F),,,,,,,2015,https://www.eliteprospects.com/player/199564/michael-spacek,Michael Spacek ,F,1,0,0
109,Ottawa Senators,Filip Ahl (F),,,,,,,2015,https://www.eliteprospects.com/player/162177/filip-ahl,Filip Ahl ,F,1,0,0
110,Detroit Red Wings,Joren van Pottelberghe (G),,,,,,,2015,https://www.eliteprospects.com/player/156081/joren-van-pottelberghe,Joren van Pottelberghe ,G,0,0,1
111,Minnesota Wild,Ales Stezka (G),,,,,,,2015,https://www.eliteprospects.com/player/189834/ales-stezka,Ales Stezka ,G,0,0,1
112,New York Islanders,Parker Wotherspoon (D),,,,,,,2015,https://www.eliteprospects.com/player/195951/parker-wotherspoon,Parker Wotherspoon ,D,0,1,0
113,New York Rangers,Brad Morrison (F),,,,,,,2015,https://www.eliteprospects.com/player/199394/brad-morrison,Brad Morrison ,F,1,0,0
114,Vancouver Canucks,Dmitri Zhukenov (F),,,,,,,2015,https://www.eliteprospects.com/player/277804/dmitri-zhukenov,Dmitri Zhukenov ,F,1,0,0
115,Nashville Predators,Alexandre Carrier (D),5,123,5,29,34,68,2015,https://www.eliteprospects.com/player/151143/alexandre-carrier,Alexandre Carrier ,D,0,1,0
116,St. Louis Blues,Glenn Gawdin (F),3,12,0,1,1,2,2015,https://www.eliteprospects.com/player/192245/glenn-gawdin,Glenn Gawdin ,F,1,0,0
117,Edmonton Oilers,Caleb Jones (D),5,165,11,32,43,54,2015,https://www.eliteprospects.com/player/199902/caleb-jones,Caleb Jones ,D,0,1,0
118,Tampa Bay Lightning,Jonne Tammela (F),,,,,,,2015,https://www.eliteprospects.com/player/131138/jonne-tammela,Jonne Tammela ,F,1,0,0
119,New York Rangers,Daniel Bernhardt (F),,,,,,,2015,https://www.eliteprospects.com/player/142253/daniel-bernhardt,Daniel Bernhardt ,F,1,0,0
120,Tampa Bay Lightning,Mathieu Joseph (F),5,257,43,48,91,93,2015,https://www.eliteprospects.com/player/227640/mathieu-joseph,Mathieu Joseph ,F,1,0,0
121,Chicago Blackhawks,Ryan Shea (D),,,,,,,2015,https://www.eliteprospects.com/player/232931/ryan-shea,Ryan Shea ,D,0,1,0
122,Buffalo Sabres,Devante Stephens (D),,,,,,,2015,https://www.eliteprospects.com/player/268073/devante-stephens,Devante Stephens ,D,0,1,0
123,Arizona Coyotes,Conor Garland (F),5,267,70,90,160,115,2015,https://www.eliteprospects.com/player/177208/conor-garland,Conor Garland ,F,1,0,0
124,Edmonton Oilers,Ethan Bear (D),5,208,15,38,53,79,2015,https://www.eliteprospects.com/player/197561/ethan-bear,Ethan Bear ,D,0,1,0
125,Toronto Maple Leafs,Dmytro Timashov (F),2,45,4,5,9,16,2015,https://www.eliteprospects.com/player/115161/dmytro-timashov,Dmytro Timashov ,F,1,0,0
126,Carolina Hurricanes,Luke Stevens (F),,,,,,,2015,https://www.eliteprospects.com/player/248399/luke-stevens,Luke Stevens ,F,1,0,0
127,St. Louis Blues,Niko Mikkola (D),4,115,4,15,19,83,2015,https://www.eliteprospects.com/player/94439/niko-mikkola,Niko Mikkola ,D,0,1,0
128,Philadelphia Flyers,David Kase (F),2,7,1,0,1,0,2015,https://www.eliteprospects.com/player/158842/david-kase,David Kase ,F,1,0,0
129,Columbus Blue Jackets,Sam Ruopp (D),,,,,,,2015,https://www.eliteprospects.com/player/120650/sam-ruopp,Sam Ruopp ,D,0,1,0
130,San Jose Sharks,Karlis Cukste (D),,,,,,,2015,https://www.eliteprospects.com/player/214273/karlis-cukste,Karlis Cukste ,D,0,1,0
131,Montréal Canadiens,Matt Bradley (F),,,,,,,2015,https://www.eliteprospects.com/player/199714/matt-bradley,Matt Bradley ,F,1,0,0
132,Florida Panthers,Karch Bachman (F),,,,,,,2015,https://www.eliteprospects.com/player/245262/karch-bachman,Karch Bachman ,F,1,0,0
133,Dallas Stars,Joseph Cecconi (D),,,,,,,2015,https://www.eliteprospects.com/player/232945/joseph-cecconi,Joseph Cecconi ,D,0,1,0
134,Los Angeles Kings,Matt Schmalz (F),,,,,,,2015,https://www.eliteprospects.com/player/189373/matt-schmalz,Matt Schmalz ,F,1,0,0
135,Minnesota Wild,Kirill Kaprizov (F),3,161,91,101,192,75,2015,https://www.eliteprospects.com/player/265645/kirill-kaprizov,Kirill Kaprizov ,F,1,0,0
136,Calgary Flames,Pavel Karnaukhov (F),,,,,,,2015,https://www.eliteprospects.com/player/268038/pavel-karnaukhov,Pavel Karnaukhov ,F,1,0,0
137,Pittsburgh Penguins,Dominik Simon (F),7,256,22,55,77,80,2015,https://www.eliteprospects.com/player/105831/dominik-simon,Dominik Simon ,F,1,0,0
138,Carolina Hurricanes,Spencer Smallman (F),,,,,,,2015,https://www.eliteprospects.com/player/166979/spencer-smallman,Spencer Smallman ,F,1,0,0
139,Ottawa Senators,Christian Jaros (D),5,94,1,13,14,37,2015,https://www.eliteprospects.com/player/166373/christian-jaros,Christian Jaros ,D,0,1,0
140,Detroit Red Wings,Chase Pearson (F),1,3,0,0,0,0,2015,https://www.eliteprospects.com/player/245117/chase-pearson,Chase Pearson ,F,1,0,0
141,Columbus Blue Jackets,Veeti Vainio (D),,,,,,,2015,https://www.eliteprospects.com/player/104435/veeti-vainio,Veeti Vainio ,D,0,1,0
142,San Jose Sharks,Rudolfs Balcers (F),5,170,28,34,62,50,2015,https://www.eliteprospects.com/player/153652/rudolfs-balcers,Rudolfs Balcers ,F,1,0,0
143,Washington Capitals,Connor Hobbs (D),,,,,,,2015,https://www.eliteprospects.com/player/199904/connor-hobbs,Connor Hobbs ,D,0,1,0
144,Vancouver Canucks,Carl Neill (D),,,,,,,2015,https://www.eliteprospects.com/player/151536/carl-neill,Carl Neill ,D,0,1,0
145,Nashville Predators,Karel Vejmelka (G),2,69,-,-,-,-,2015,https://www.eliteprospects.com/player/189829/karel-vejmelka,Karel Vejmelka ,G,0,0,1
146,St. Louis Blues,Luke Opilka (G),,,,,,,2015,https://www.eliteprospects.com/player/233432/luke-opilka,Luke Opilka ,G,0,0,1
147,New York Islanders,Ryan Pilon (D),,,,,,,2015,https://www.eliteprospects.com/player/119271/ryan-pilon,Ryan Pilon ,D,0,1,0
148,Anaheim Ducks,Troy Terry (F),6,231,63,79,142,60,2015,https://www.eliteprospects.com/player/234046/troy-terry,Troy Terry ,F,1,0,0
149,Vancouver Canucks,Adam Gaudette (F),5,218,27,43,70,84,2015,https://www.eliteprospects.com/player/203361/adam-gaudette,Adam Gaudette ,F,1,0,0
150,Tampa Bay Lightning,Ryan Zuhlsdorf (D),,,,,,,2015,https://www.eliteprospects.com/player/248447/ryan-zuhlsdorf,Ryan Zuhlsdorf ,D,0,1,0
151,Chicago Blackhawks,Radovan Bondra (F),,,,,,,2015,https://www.eliteprospects.com/player/157407/radovan-bondra,Radovan Bondra ,F,1,0,0
152,Buffalo Sabres,Giorgio Estephan (F),,,,,,,2015,https://www.eliteprospects.com/player/131304/giorgio-estephan,Giorgio Estephan ,F,1,0,0
153,Tampa Bay Lightning,Kris Oldham (G),,,,,,,2015,https://www.eliteprospects.com/player/248368/kris-oldham,Kris Oldham ,G,0,0,1
154,Edmonton Oilers,John Marino (D),4,215,12,60,72,61,2015,https://www.eliteprospects.com/player/278675/john-marino,John Marino ,D,0,1,0
155,Toronto Maple Leafs,Stephen Desrocher (D),,,,,,,2015,https://www.eliteprospects.com/player/205526/stephen-desrocher,Stephen Desrocher ,D,0,1,0
156,Carolina Hurricanes,Jake Massie (D),,,,,,,2015,https://www.eliteprospects.com/player/304382/jake-massie,Jake Massie ,D,0,1,0
157,New Jersey Devils,Brett Seney (F),3,55,5,8,13,31,2015,https://www.eliteprospects.com/player/204125/brett-seney,Brett Seney ,F,1,0,0
158,Philadelphia Flyers,Cooper Marody (F),2,7,0,1,1,0,2015,https://www.eliteprospects.com/player/248334/cooper-marody,Cooper Marody ,F,1,0,0
159,Columbus Blue Jackets,Vladislav Gavrikov (D),5,229,14,56,70,110,2015,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,Vladislav Gavrikov ,D,0,1,0
160,San Jose Sharks,Adam Parsells (D),,,,,,,2015,https://www.eliteprospects.com/player/245310/adam-parsells,Adam Parsells ,D,0,1,0
161,Colorado Avalanche,Sergei Boikov (D),,,,,,,2015,https://www.eliteprospects.com/player/218306/sergei-boikov,Sergei Boikov ,D,0,1,0
162,Florida Panthers,Chris Wilkie (F),,,,,,,2015,https://www.eliteprospects.com/player/120644/chris-wilkie,Chris Wilkie ,F,1,0,0
163,Dallas Stars,Markus Ruusu (G),,,,,,,2015,https://www.eliteprospects.com/player/221660/markus-ruusu,Markus Ruusu ,G,0,0,1
164,Chicago Blackhawks,Roy Radke (F),,,,,,,2015,https://www.eliteprospects.com/player/232637/roy-radke,Roy Radke ,F,1,0,0
165,Boston Bruins,Cameron Hughes (F),2,2,0,0,0,0,2015,https://www.eliteprospects.com/player/62155/cameron-hughes,Cameron Hughes ,F,1,0,0
166,Calgary Flames,Andrew Mangiapane (F),6,286,84,59,143,104,2015,https://www.eliteprospects.com/player/223199/andrew-mangiapane,Andrew Mangiapane ,F,1,0,0
167,Pittsburgh Penguins,Frederik Tiffels (F),,,,,,,2015,https://www.eliteprospects.com/player/85240/frederik-tiffels,Frederik Tiffels ,F,1,0,0
168,Winnipeg Jets,Mason Appleton (F),5,220,29,41,70,74,2015,https://www.eliteprospects.com/player/266919/mason-appleton,Mason Appleton ,F,1,0,0
169,Carolina Hurricanes,David Cotton (F),,,,,,,2015,https://www.eliteprospects.com/player/225022/david-cotton,David Cotton ,F,1,0,0
170,Detroit Red Wings,Patrick Holway (D),,,,,,,2015,https://www.eliteprospects.com/player/203358/patrick-holway,Patrick Holway ,D,0,1,0
171,Minnesota Wild,Nick Boka (D),,,,,,,2015,https://www.eliteprospects.com/player/206621/nick-boka,Nick Boka ,D,0,1,0
172,New York Islanders,Andong Song (D),,,,,,,2015,https://www.eliteprospects.com/player/291003/andong-song,Andong Song ,D,0,1,0
173,Washington Capitals,Colby Williams (D),,,,,,,2015,https://www.eliteprospects.com/player/85035/colby-williams,Colby Williams ,D,0,1,0
174,Vancouver Canucks,Lukas Jasek (F),,,,,,,2015,https://www.eliteprospects.com/player/213164/lukas-jasek,Lukas Jasek ,F,1,0,0
175,Nashville Predators,Tyler Moy (F),,,,,,,2015,https://www.eliteprospects.com/player/118545/tyler-moy,Tyler Moy ,F,1,0,0
176,St. Louis Blues,Liam Dunda (F),,,,,,,2015,https://www.eliteprospects.com/player/234450/liam-dunda,Liam Dunda ,F,1,0,0
177,Montréal Canadiens,Simon Bourque (D),,,,,,,2015,https://www.eliteprospects.com/player/213536/simon-bourque,Simon Bourque ,D,0,1,0
178,Anaheim Ducks,Steven Ruggiero (D),,,,,,,2015,https://www.eliteprospects.com/player/245150/steven-ruggiero,Steven Ruggiero ,D,0,1,0
179,Anaheim Ducks,Garrett Metcalf (G),,,,,,,2015,https://www.eliteprospects.com/player/215452/garrett-metcalf,Garrett Metcalf ,G,0,0,1
180,Tampa Bay Lightning,Bokondji Imama (F),1,4,1,0,1,5,2015,https://www.eliteprospects.com/player/151711/bokondji-imama,Bokondji Imama ,F,1,0,0
181,Chicago Blackhawks,Joni Tuulola (D),,,,,,,2015,https://www.eliteprospects.com/player/90023/joni-tuulola,Joni Tuulola ,D,0,1,0
182,Buffalo Sabres,Ivan Chukarov (D),,,,,,,2015,https://www.eliteprospects.com/player/135399/ivan-chukarov,Ivan Chukarov ,D,0,1,0
183,Arizona Coyotes,Erik Källgren (G),2,24,-,-,-,-,2015,https://www.eliteprospects.com/player/142236/erik-kallgren,Erik Källgren ,G,0,0,1
184,New York Rangers,Adam Húska (G),1,1,-,-,-,-,2015,https://www.eliteprospects.com/player/201638/adam-huska,Adam Húska ,G,0,0,1
185,Toronto Maple Leafs,Nikita Korostelev (F),,,,,,,2015,https://www.eliteprospects.com/player/183258/nikita-korostelev,Nikita Korostelev ,F,1,0,0
186,Carolina Hurricanes,Steven Lorentz (F),3,139,12,14,26,20,2015,https://www.eliteprospects.com/player/204707/steven-lorentz,Steven Lorentz ,F,1,0,0
187,Los Angeles Kings,Chaz Reddekopp (D),,,,,,,2015,https://www.eliteprospects.com/player/199398/chaz-reddekopp,Chaz Reddekopp ,D,0,1,0
188,Philadelphia Flyers,Ivan Fedotov (G),1,-,-,-,-,-,2015,https://www.eliteprospects.com/player/250489/ivan-fedotov,Ivan Fedotov ,G,0,0,1
189,Columbus Blue Jackets,Markus Nutivaara (D),7,275,17,54,71,42,2015,https://www.eliteprospects.com/player/47273/markus-nutivaara,Markus Nutivaara ,D,0,1,0
